iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BRA,South America,Brazil,2020-09-27,4717991.0,28378.0,27107.286,141406.0,869.0,696.286,22196.105,133.506,127.528,665.254,4.088,3.276,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-09-28,4732309.0,14318.0,26811.429,141741.0,335.0,692.286,22263.465,67.36,126.136,666.83,1.576,3.257,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-09-29,4745464.0,13155.0,26770.857,142058.0,317.0,683.714,22325.354,61.889,125.945,668.321,1.491,3.217,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-09-30,4777522.0,32058.0,26559.714,142921.0,863.0,687.571,22476.173,150.819,124.952,672.381,4.06,3.235,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-01,4810935.0,33413.0,26578.571,143952.0,1031.0,710.714,22633.366,157.194,125.041,677.232,4.85,3.344,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-02,4847092.0,36157.0,27055.714,144680.0,728.0,696.0,22803.469,170.103,127.285,680.657,3.425,3.274,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-03,4880523.0,33431.0,27272.857,145388.0,708.0,693.0,22960.748,157.278,128.307,683.988,3.331,3.26,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-04,4906833.0,26310.0,26977.429,145987.0,599.0,654.429,23084.525,123.777,126.917,686.806,2.818,3.079,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-05,4915289.0,8456.0,26140.0,146352.0,365.0,658.714,23124.307,39.782,122.977,688.523,1.717,3.099,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-06,4927235.0,11946.0,25967.286,146675.0,323.0,659.571,23180.508,56.201,122.165,690.042,1.52,3.103,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-07,4969141.0,41906.0,27374.143,147494.0,819.0,653.286,23377.657,197.15,128.783,693.895,3.853,3.073,,,,,,,,,,,,,,,,,,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-08,5000694.0,31553.0,27108.429,148228.0,734.0,610.857,23526.1,148.443,127.533,697.349,3.453,2.874,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-09,5028444.0,27750.0,25907.429,148957.0,729.0,611.0,23656.652,130.552,121.883,700.778,3.43,2.874,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-10,5055888.0,27444.0,25052.143,149639.0,682.0,607.286,23785.764,129.112,117.859,703.987,3.209,2.857,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-11,5082637.0,26749.0,25114.857,150198.0,559.0,601.571,23911.607,125.842,118.155,706.617,2.63,2.83,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-12,5094982.0,12345.0,25670.429,150488.0,290.0,590.857,23969.685,58.078,120.768,707.981,1.364,2.78,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-13,5103408.0,8426.0,25167.571,150689.0,201.0,573.429,24009.325,39.641,118.403,708.927,0.946,2.698,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-14,5113628.0,10220.0,20641.0,150998.0,309.0,500.571,24057.406,48.081,97.107,710.38,1.454,2.355,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-15,5140863.0,27235.0,20024.143,151747.0,749.0,502.714,24185.535,128.129,94.205,713.904,3.524,2.365,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-16,5169386.0,28523.0,20134.571,152460.0,713.0,500.429,24319.723,134.188,94.724,717.258,3.354,2.354,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-17,5200300.0,30914.0,20630.286,153214.0,754.0,510.714,24465.16,145.437,97.057,720.806,3.547,2.403,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-18,5224362.0,24062.0,20246.429,153675.0,461.0,496.714,24578.362,113.201,95.251,722.974,2.169,2.337,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-19,5235344.0,10982.0,20051.714,153905.0,230.0,488.143,24630.027,51.666,94.335,724.056,1.082,2.297,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-20,5250727.0,15383.0,21045.571,154176.0,271.0,498.143,24702.397,72.37,99.01,725.331,1.275,2.344,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-21,5273954.0,23227.0,22903.714,154837.0,661.0,548.429,24811.67,109.273,107.752,728.441,3.11,2.58,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-22,5298772.0,24818.0,22558.429,155403.0,566.0,522.286,24928.428,116.758,106.128,731.104,2.663,2.457,,,,,,,,,,,,,,,,,,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-23,5323630.0,24858.0,22034.857,155900.0,497.0,491.429,25045.374,116.946,103.664,733.442,2.338,2.312,,,,,,,,,,,,,,,,,,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-24,5353656.0,30026.0,21908.0,156471.0,571.0,465.286,25186.634,141.259,103.068,736.128,2.686,2.189,,,,,,,,,,,,,,,,,,57.87,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-25,5380635.0,26979.0,22324.714,156903.0,432.0,461.143,25313.558,126.925,105.028,738.161,2.032,2.169,,,,,,,,,,,,,,,,,,55.09,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-26,5394128.0,13493.0,22683.429,157134.0,231.0,461.286,25377.037,63.479,106.716,739.247,1.087,2.17,,,,,,,,,,,,,,,,,,55.09,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-27,5409854.0,15726.0,22732.429,157397.0,263.0,460.143,25451.021,73.984,106.946,740.485,1.237,2.165,,,,,,,,,,,,,,,,,,55.09,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-28,5439641.0,29787.0,23669.571,157946.0,549.0,444.143,25591.156,140.135,111.355,743.068,2.583,2.089,,,,,,,,,,,,,,,,,,55.09,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-29,5468270.0,28629.0,24214.0,158456.0,510.0,436.143,25725.843,134.687,113.916,745.467,2.399,2.052,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-30,5494376.0,26106.0,24392.286,158969.0,513.0,438.429,25848.661,122.817,114.755,747.88,2.413,2.063,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-10-31,5516658.0,22282.0,23286.0,159477.0,508.0,429.429,25953.488,104.827,109.551,750.27,2.39,2.02,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-01,5535605.0,18947.0,22138.571,159884.0,407.0,425.857,26042.625,89.137,104.152,752.185,1.915,2.003,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-02,5545705.0,10100.0,21653.857,160074.0,190.0,420.0,26090.141,47.516,101.872,753.079,0.894,1.976,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-03,5554206.0,8501.0,20621.714,160253.0,179.0,408.0,26130.135,39.994,97.016,753.921,0.842,1.919,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-04,5566049.0,11843.0,18058.286,160496.0,243.0,364.286,26185.851,55.716,84.956,755.064,1.143,1.714,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-05,5590025.0,23976.0,17393.571,161106.0,610.0,378.571,26298.648,112.797,81.829,757.934,2.87,1.781,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-06,5590025.0,0.0,13664.143,161106.0,0.0,305.286,26298.648,0.0,64.284,757.934,0.0,1.436,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-07,5590025.0,0.0,10481.0,161106.0,0.0,232.714,26298.648,0.0,49.309,757.934,0.0,1.095,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-08,5590025.0,0.0,7774.286,161106.0,0.0,174.571,26298.648,0.0,36.575,757.934,0.0,0.821,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
BRA,South America,Brazil,2020-11-09,5590025.0,0.0,6331.429,161106.0,0.0,147.429,26298.648,0.0,29.787,757.934,0.0,0.694,,,,,,,,,,,,,,,,,,,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.759
CHL,South America,Chile,2020-03-04,1.0,1.0,,,0.0,,0.052,0.052,,,0.0,,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-05,3.0,2.0,,,0.0,,0.157,0.105,,,0.0,,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-06,4.0,1.0,,,0.0,,0.209,0.052,,,0.0,,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-07,5.0,1.0,,,0.0,,0.262,0.052,,,0.0,,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-09,10.0,5.0,,,0.0,,0.523,0.262,,,0.0,,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-10,13.0,3.0,1.857,,0.0,0.0,0.68,0.157,0.097,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-11,17.0,4.0,2.286,,0.0,0.0,0.889,0.209,0.12,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-12,23.0,6.0,2.857,,0.0,0.0,1.203,0.314,0.149,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-13,33.0,10.0,4.143,,0.0,0.0,1.726,0.523,0.217,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-14,43.0,10.0,5.429,,0.0,0.0,2.249,0.523,0.284,,0.0,0.0,,,,,,,,,,,,,,,,,,11.11,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-15,61.0,18.0,8.0,,0.0,0.0,3.191,0.942,0.418,,0.0,0.0,,,,,,,,,,,,,,,,,,22.22,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-16,75.0,14.0,9.286,,0.0,0.0,3.923,0.732,0.486,,0.0,0.0,,,,,,,,,,,,,,,,,,47.22,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-17,156.0,81.0,20.429,,0.0,0.0,8.161,4.237,1.069,,0.0,0.0,,,,,,,,,,,,,,,,,,47.22,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-18,201.0,45.0,26.286,,0.0,0.0,10.515,2.354,1.375,,0.0,0.0,,,,,,,,,,,,,,,,,,55.56,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-19,238.0,37.0,30.714,,0.0,0.0,12.45,1.936,1.607,,0.0,0.0,,,,,,,,,,,,,,,,,,55.56,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-20,342.0,104.0,44.143,,0.0,0.0,17.891,5.44,2.309,,0.0,0.0,,,,,,,,,,,,,,,,,,55.56,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-21,434.0,92.0,55.857,,0.0,0.0,22.703,4.813,2.922,,0.0,0.0,,,,,,,,,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-22,537.0,103.0,68.0,,0.0,0.0,28.091,5.388,3.557,,0.0,0.0,,,,,,,,,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-23,632.0,95.0,79.571,1.0,1.0,0.143,33.061,4.97,4.163,0.052,0.052,0.007,,,,,,,,,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-24,746.0,114.0,84.286,2.0,1.0,0.286,39.024,5.964,4.409,0.105,0.052,0.015,,,,,,,,,,,,,,,,,,51.85,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-25,922.0,176.0,103.0,2.0,0.0,0.286,48.231,9.207,5.388,0.105,0.0,0.015,,,,,,,,,3290.0,3290.0,0.172,0.172,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-26,1142.0,220.0,129.143,3.0,1.0,0.429,59.74,11.509,6.756,0.157,0.052,0.022,,,,,,,,,8176.0,4886.0,0.428,0.256,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-27,1306.0,164.0,137.714,4.0,1.0,0.571,68.319,8.579,7.204,0.209,0.052,0.03,,,,,,,,,15563.0,7387.0,0.814,0.386,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-28,1610.0,304.0,168.0,5.0,1.0,0.714,84.222,15.903,8.788,0.262,0.052,0.037,,,,,,,,,19097.0,3534.0,0.999,0.185,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-29,1909.0,299.0,196.0,6.0,1.0,0.857,99.863,15.641,10.253,0.314,0.052,0.045,,,,,,,,,20874.0,1777.0,1.092,0.093,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-30,2139.0,230.0,215.286,7.0,1.0,0.857,111.895,12.032,11.262,0.366,0.052,0.045,,,,,,,,,24554.0,3680.0,1.284,0.193,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-03-31,2449.0,310.0,243.286,8.0,1.0,0.857,128.111,16.217,12.727,0.418,0.052,0.045,,,,,,,,,27600.0,3046.0,1.444,0.159,,,,,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-01,2738.0,289.0,259.429,12.0,4.0,1.429,143.229,15.118,13.571,0.628,0.209,0.075,,,,,,,,,30498.0,2898.0,1.595,0.152,3887.0,0.203,14.982999999999999,0.067,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-02,3031.0,293.0,269.857,16.0,4.0,1.857,158.557,15.327,14.117,0.837,0.209,0.097,,,,,,,,,33183.0,2685.0,1.736,0.14,3572.0,0.187,13.237,0.076,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-03,3404.0,373.0,299.714,18.0,2.0,2.0,178.069,19.512,15.679,0.942,0.105,0.105,,,,,,,,,36588.0,3405.0,1.914,0.178,3004.0,0.157,10.023,0.1,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-04,3737.0,333.0,303.857,22.0,4.0,2.429,195.489,17.42,15.895,1.151,0.209,0.127,,,,,,,,,41071.0,4483.0,2.148,0.235,3139.0,0.164,10.331,0.09699999999999999,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-05,4161.0,424.0,321.714,27.0,5.0,3.0,217.669,22.18,16.829,1.412,0.262,0.157,,,,,,,,,44414.0,3343.0,2.323,0.175,3363.0,0.176,10.453,0.096,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-06,4471.0,310.0,333.143,34.0,7.0,3.857,233.885,16.217,17.427,1.779,0.366,0.202,,,,,,,,,47322.0,2908.0,2.475,0.152,3253.0,0.17,9.765,0.102,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-07,4815.0,344.0,338.0,37.0,3.0,4.143,251.88,17.995,17.681,1.936,0.157,0.217,,,,,,,,,49580.0,2258.0,2.594,0.118,3140.0,0.164,9.29,0.10800000000000001,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-08,5116.0,301.0,339.714,43.0,6.0,4.429,267.626,15.746,17.771,2.249,0.314,0.232,,,,,,,,,52849.0,3269.0,2.765,0.171,3193.0,0.167,9.399,0.106,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-09,5546.0,430.0,359.286,48.0,5.0,4.571,290.12,22.494,18.795,2.511,0.262,0.239,,,,,,,,,60811.0,7962.0,3.181,0.417,3947.0,0.206,10.985999999999999,0.091,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-10,5972.0,426.0,366.857,57.0,9.0,5.571,312.405,22.285,19.191,2.982,0.471,0.291,,,,,,,,,65255.0,4444.0,3.414,0.232,4095.0,0.214,11.162,0.09,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-11,6501.0,529.0,394.857,65.0,8.0,6.143,340.078,27.673,20.656,3.4,0.418,0.321,,,,,,,,,68832.0,3577.0,3.601,0.187,3966.0,0.207,10.044,0.1,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-12,6927.0,426.0,395.143,73.0,8.0,6.571,362.363,22.285,20.671,3.819,0.418,0.344,,,,,,,,,74729.0,5897.0,3.909,0.308,4331.0,0.227,10.960999999999999,0.091,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-13,7213.0,286.0,391.714,80.0,7.0,6.571,377.324,14.961,20.491,4.185,0.366,0.344,,,,,,,,,77493.0,2764.0,4.054,0.145,4310.0,0.225,11.003,0.091,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-14,7525.0,312.0,387.143,82.0,2.0,6.429,393.645,16.321,20.252,4.29,0.105,0.336,,,,,,,,,80252.0,2759.0,4.198,0.144,4382.0,0.229,11.319,0.08800000000000001,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-15,7917.0,392.0,400.143,92.0,10.0,7.0,414.151,20.506,20.932,4.813,0.523,0.366,,,,,,,,,84331.0,4079.0,4.411,0.213,4497.0,0.235,11.238,0.08900000000000001,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
CHL,South America,Chile,2020-04-16,8273.0,356.0,389.571,94.0,2.0,6.571,432.774,18.623,20.379,4.917,0.105,0.344,,,,,,,,,90882.0,6551.0,4.754,0.343,4296.0,0.225,11.027999999999999,0.091,tests performed,73.15,19116209.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
